Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
10/1/22,ShorttermIR,3.85,0.4448424,0.697995803,2.392016238,1.488369176,2.064666151,0.875966031,2.055613066,0.5003125,0.253863987,1.048402767,0.891433237,0.977511063,1.637254577,1.7187859,1.1026057,3.320061271,2.85093194,2.525293297,0.86497235,1.591256926,3.32551912,0.970362468,0.453998361,1.367711605,1.348098247,0.88178265,2.240811839
11/1/22,ShorttermIR,4.46,0.32215928,0.683883727,2.381650963,1.538765768,3.299053815,0.840044449,2.110980895,0.49484375,2.050360211,1.026274468,0.895297878,-0.007559368,2.155259682,1.6463035,1.53036,2.850404704,2.566853259,2.507369394,0.6978171,1.512669936,-0.592863577,1.925116565,0.357657295,1.228822027,1.381530138,1.0633978,2.851873606
12/1/22,ShorttermIR,4.51,0.280003571,0.669771449,2.371625115,1.696487319,1.537596157,0.91509467,2.148830972,0.497578125,0.536142597,1.00666171,0.899159749,1.967038445,2.377772939,1.4527754,1.8199903,3.154939868,2.551121115,2.490315808,0.22244819,1.498499873,3.125305481,0.135742339,0.287227665,2.013766234,1.447632139,1.1299878,2.794152485
1/1/23,ShorttermIR,4.61,0.296801247,0.655659156,2.362280301,1.897612789,3.25309848,1.029436011,2.167805929,0.496210938,1.913676438,0.989278527,0.903018855,1.507918906,2.197793058,1.4714179,1.3052047,3.510897436,2.920188692,2.471383136,1.4740396,1.478659135,1.260928497,0.94226734,0.301974078,1.867774918,1.520543219,1.1539184,2.476117561
2/1/23,ShorttermIR,4.74,0.344595917,0.641546859,2.35364959,2.136834781,2.101996028,1.174086117,2.168995056,0.496894531,0,0.973871461,0.906875195,1.465165781,2.100112127,1.457281,1.5210009,3.469782875,2.579965678,2.451151644,0.13833636,1.51627797,-0.664142905,1.148908252,0.348542898,1.90070423,1.600908123,1.2607348,2.441294797
3/1/23,ShorttermIR,4.91,0.391443125,0.627434562,2.344558722,2.377029162,3.360770878,1.314839283,2.155118842,0.496552734,2.530768706,0.960215867,0.910728773,1.439124946,1.934563484,1.575635,1.4560028,3.516445298,2.274053796,2.430254611,-0.25887954,1.193735459,-0.563029063,0.204151687,0.396354167,1.916905864,1.676233579,1.418596,2.269857737
4/1/23,ShorttermIR,5.03,0.452203837,0.613322264,2.33522299,2.650805721,4.625115788,1.490919362,2.129205216,0.496723633,0.826031207,0.948112638,0.914579591,0.311811825,1.691916828,1.4370273,0.7698307,3.405574764,2.270767819,2.411473012,-0.3884809,1.389223412,0.105217447,0.769363167,0.443797318,1.551511458,1.758911523,1.415495,2.146529565
5/1/23,ShorttermIR,5.15,0.477170382,0.599209967,2.325858356,2.866633869,4.394926608,1.615856392,2.093448895,0.496638184,2.123244372,0.937385302,0.91842765,0.662681171,1.765032212,1.4475096,0.55518466,3.209736187,1.989404236,2.392287475,1.0817113,1.299039657,-0.44058367,4.161474244,0.478622558,1.764782417,1.818906983,1.4397115,1.970719809
6/1/23,ShorttermIR,5.22,0.484503731,0.585097669,2.316155131,3.072265178,4.780716874,1.72308549,2.048856111,0.496680908,0.180010447,0.927877448,0.922272952,0.637315615,1.675958815,1.5972581,0.79532564,2.583914589,2.41155014,2.373379186,1.4853451,1.513020806,3.534617037,5.601833059,0.493190414,1.795179869,1.872600732,1.4565715,1.921119883
7/1/23,ShorttermIR,5.35,0.452099904,0.570985372,2.306205146,3.225704937,3.954358564,1.782876516,1.995660585,0.496659546,2.066333371,0.919450444,0.9261155,1.003149948,1.646601153,1.4291468,0.39652163,2.914787557,2.875989375,2.355881286,1.9064274,1.406681823,3.420598714,1.045711795,0.466066953,1.958485346,1.906008356,1.4583498,1.729455435
