Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
3/1/24,RealbroadEER,109.08,98.54832,104.0882515,114.2008079,98.61071262,98.60536936,99.17402229,106.0155124,104.8166668,200,97.53956651,105.205981,105.2762802,110.7660921,107.91681,101.57875,97.45347731,111.4175913,34.14529944,105.99178,106.3342481,111.1894363,116.7448885,98.1204354,104.8843616,103.1476306,108.71751,111.6980641
4/1/22,ShorttermIR,1.13,1.15781392,0.999986824,3.1025387,0.942948971,1.051148903,0.866135958,1.102816098,0.99,0.966689698,0.415661988,1.050665634,3.200063904,0.965208277,1.4120334,0.99702406,3.107639262,0.516116634,3.316347115,0.21924593,1.567047738,0.082744762,0.38636023,1.13973558,1.702740384,1.01192169,0.8183458,1.75983682
5/1/22,ShorttermIR,1.31,1.224932722,1.012746083,3.091153371,0.895834329,0.985767169,0.758216406,1.468391988,0.81,1.457146503,0.382163835,1.050665582,0.197359588,0.96188892,1.4848738,1.1038284,4.201818672,1.007373708,3.295199987,-1.4474891,1.457560182,1.69512967,0.481731377,1.235383836,0.685027612,1.058075439,1.1302309,1.475998378
6/1/22,ShorttermIR,1.57,1.209504918,1.019182563,3.079949511,0.856692887,0.89213477,0.657260254,2.187957751,0.9,1.309294992,0.352773783,1.050665531,-0.113802347,0.948171666,1.587725,1.0312991,3.689201983,1.011225357,3.273526129,-1.7582672,1.658744538,1.19193704,3.192612368,1.244774724,0.563687402,1.314883546,1.3402255,1.688741221
7/1/22,ShorttermIR,1.84,1.156902288,1.015691356,3.068184649,0.856765621,5.565692031,0.603245973,2.520837715,0.855,2.116825328,0.326988028,1.05066548,2.04871951,0.899728995,1.6882365,1.0487211,3.421506411,1.943903649,3.252706979,0.484839,1.690595778,1.452412919,3.24614802,1.174413047,1.268404709,1.410867779,1.5213833,1.689014222
8/1/22,ShorttermIR,2.23,1.09795036,0.99918117,3.056383363,0.872176858,3.883876765,0.56228116,2.751263758,0.8775,1.321704554,0.304364552,1.050665428,1.42969538,0.838484491,1.625947,0.9234117,3.125549253,1.261532525,3.23145081,0.3238672,1.669230459,1.873356518,0.939645399,1.113754992,1.046785576,1.500313539,1.8369282,2.064232037
9/1/22,ShorttermIR,2.91,1.023795221,0.982229722,3.044793219,0.878078164,0.072772878,0.517525958,3.285694844,0.86625,2.358110293,0.284515543,1.050665377,-0.924244689,0.831144399,1.6683532,0.9684321,2.746245209,1.486687347,3.211964617,-0.012689917,1.65027967,0.995808099,0.6922514,1.05528428,0.261659291,1.676674336,1.9877737,2.416379861
10/1/22,ShorttermIR,3.39,0.957632719,0.964783801,3.033105272,0.869455695,2.115559486,0.466556003,3.566073997,0.871875,1.319384389,0.26710075,1.050665326,2.492881393,0.87416236,1.6533743,1.0154808,2.914153046,2.255138929,3.192436014,0.9151417,1.62319188,2.266485333,0.766094375,0.99301755,1.412166483,1.769134897,1.9172376,2.779423151
11/1/22,ShorttermIR,3.52,0.874175423,0.946940666,3.021690737,0.857423251,0.642773818,0.405987091,4.328322784,0.8690625,3.221054174,0.251821649,1.050665274,-0.00801404,0.805793086,1.6248614,0.9708719,3.298092037,1.92774524,3.171712706,0.38237703,1.506858918,0.966812178,3.400453612,0.913440498,0.551734099,2.018269512,1.9840738,2.778744329
12/1/22,ShorttermIR,3.78,0.821821438,0.928858706,3.010767179,0.8910734,1.826093614,0.382711939,4.619145566,0.87046875,1.112941885,0.238416325,1.050665223,1.537523353,0.899225267,1.5571427,1.07002,2.526811531,1.030828176,3.152104987,0.7175068,1.487305238,1.41421142,0.319061099,0.83236188,1.109274007,2.126895905,2.0462184,2.822873169
1/1/23,ShorttermIR,4.01,0.786754733,0.910750668,3.000119399,0.916007301,2.312540832,0.360618221,3.897647695,0.869765625,3.546445739,0.226654986,1.050665172,-0.359612016,0.839011323,1.6070421,0.93479395,2.992196111,1.077091876,3.131433129,0.71294385,1.486351742,1.003607297,1.126392789,0.794543127,0.465135536,1.89447354,1.963099,2.949673612
