Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
9/1/23,OilpriceGlobalWTI,89.24,91.13422275,74.39004786,100.0720321,96.68569087,65.69141506,77.772098
10/1/23,OilpriceGlobalWTI,85.47,91.32939278,75.67196791,101.7949919,96.79767887,65.24168843,83.94880826
11/1/23,OilpriceGlobalWTI,77.58,92.76545111,77.37459738,104.7450568,97.75043083,64.23712909,84.33377215
12/1/23,OilpriceGlobalWTI,72.02,93.96223911,75.03000368,103.5356267,99.10802119,60.47717364,87.04703778
1/1/24,OilpriceGlobalWTI,74,94.42473807,77.76820036,105.9485831,99.88483004,63.15662516,85.42753919
2/1/24,OilpriceGlobalWTI,77.36,94.40420746,78.09165667,107.1366757,99.77500136,62.72833789,84.01048916
3/1/24,OilpriceGlobalWTI,81.41,95.02514661,80.28489519,109.7463426,99.61093658,59.54773001,89.58017833
4/1/22,CPIinflationrate,7.79,6.179181526,5.967170783,6.302664676,6.511743087,3.242668366,3.599098013
5/1/22,CPIinflationrate,7.84,6.163601489,5.967984936,6.509338295,6.771556815,2.937090515,0.015307271
6/1/22,CPIinflationrate,8.17,6.132698366,5.668931501,6.451089029,6.83746175,2.789953295,3.822980259
7/1/22,CPIinflationrate,8.8,6.134953575,5.553000799,6.598953809,6.870911929,2.621385897,-0.721115364
8/1/22,CPIinflationrate,8.65,6.122000547,5.601061006,6.972123713,6.86671196,2.548371678,5.467156208
9/1/22,CPIinflationrate,8.81,6.1636112,5.278690814,7.022508272,6.885546058,2.350607491,-0.169058956
10/1/22,CPIinflationrate,9.61,6.157476247,5.04050631,7.222237992,6.884016112,2.423443247,3.175146309
11/1/22,CPIinflationrate,9.38,6.208412397,5.016009277,7.710273957,6.915786853,2.157971558,2.896355003
12/1/22,CPIinflationrate,9.24,6.228241562,4.343499672,7.644981657,6.929251779,2.020739322,0.268822475
1/1/23,CPIinflationrate,8.9,6.226257002,3.723635928,7.590145213,6.94483557,1.873020108,1.28453641
2/1/23,CPIinflationrate,9.19,6.226415236,3.305454122,7.699735598,6.942433096,1.871473041,2.535425714
3/1/23,CPIinflationrate,8.84,6.206589955,2.47014507,7.577978169,6.925487573,1.663230519,0.438855201
4/1/23,CPIinflationrate,7.82,6.199955441,2.983301067,8.60256761,6.903195366,1.651208319,1.975884486
5/1/23,CPIinflationrate,7.85,6.215300021,3.099923128,9.387966796,6.887768428,1.69541811,2.721029617
6/1/23,CPIinflationrate,7.39,6.22465637,2.580824234,9.438294573,6.879566522,1.704249138,4.128361114
7/1/23,CPIinflationrate,6.44,6.269028161,2.151621458,9.615485671,6.900524856,1.712325197,4.161282792
8/1/23,CPIinflationrate,6.24,6.292035832,2.396520056,10.54245734,6.917301978,1.601335231,0.622455385
9/1/23,CPIinflationrate,6.38,6.302687419,2.093824853,11.0100636,6.936259813,1.734114415,5.384270458
10/1/23,CPIinflationrate,4.75,6.329407505,1.882602241,11.40929068,6.956137125,1.709087461,0.712986635
11/1/23,CPIinflationrate,4.17,6.386002057,1.84842577,12.24352207,6.990761257,1.890850567,0.973499427
12/1/23,CPIinflationrate,4.15,6.451660702,0.490764048,11.77020785,7.041124384,1.990289694,2.287653405
1/1/24,CPIinflationrate,4.17,6.495096571,0.026639887,12.31791344,7.090536384,2.012657689,2.695962942
2/1/24,CPIinflationrate,3.81,6.510760277,0.836133577,13.92885422,7.126195033,1.742009667,2.004762288
3/1/24,CPIinflationrate,3.79,6.551002858,1.813870305,15.86970453,7.164626743,1.752683652,2.548135281
